0 0 127 127 127 0 
0 1 127 127 127 0 
0 2 127 127 127 0 
0 3 0 0 0 0 
0 4 158 130 23 1 
0 5 0 0 0 0 
0 6 0 0 0 0 
0 7 0 0 0 0 
1 0 127 127 127 0 
1 1 127 127 127 0 
1 2 0 0 0 0 
1 3 85 35 42 1 
1 4 158 130 23 1 
1 5 138 8 32 1 
1 6 138 8 32 1 
1 7 138 8 32 1 
2 0 127 127 127 0 
2 1 0 0 0 0 
2 2 64 117 15 1 
2 3 85 35 42 1 
2 4 158 130 23 1 
2 5 0 0 0 0 
2 6 0 0 0 0 
2 7 127 127 127 0 
3 0 127 127 127 0 
3 1 64 117 15 1 
3 2 85 35 42 1 
3 3 163 35 56 1 
3 4 85 35 42 1 
3 5 240 240 240 1 
3 6 0 0 0 0 
3 7 127 127 127 0 
4 0 127 127 127 0 
4 1 215 206 25 1 
4 2 85 35 42 1 
4 3 85 35 42 1 
4 4 85 35 42 1 
4 5 0 0 0 0 
4 6 0 0 0 0 
4 7 127 127 127 0 
5 0 64 117 15 1 
5 1 64 117 15 1 
5 2 85 35 42 1 
5 3 163 35 56 1 
5 4 85 35 42 1 
5 5 240 240 240 1 
5 6 0 0 0 0 
5 7 127 127 127 0 
6 0 215 206 25 1 
6 1 64 117 15 1 
6 2 64 117 15 1 
6 3 85 35 42 1 
6 4 0 0 0 0 
6 5 0 0 0 0 
6 6 0 0 0 0 
6 7 127 127 127 0 
7 0 64 117 15 1 
7 1 127 127 127 0 
7 2 0 0 0 0 
7 3 0 0 0 0 
7 4 127 127 127 0 
7 5 0 0 0 0 
7 6 0 0 0 0 
7 7 127 127 127 0 
