0 0 127 127 127 0 
1 0 127 127 127 0 
2 0 127 127 127 0 
3 0 127 127 127 0 
4 0 127 127 127 0 
5 0 64 117 15 1 
6 0 215 206 25 1 
7 0 64 117 15 1 
0 1 127 127 127 0 
1 1 127 127 127 0 
2 1 0 0 0 0 
3 1 64 117 15 1 
4 1 215 206 25 1 
5 1 64 117 15 1 
6 1 64 117 15 1 
7 1 127 127 127 0 
0 2 127 127 127 0 
1 2 0 0 0 0 
2 2 64 117 15 1 
3 2 34 165 3 1 
4 2 34 165 3 1 
5 2 34 165 3 1 
6 2 64 117 15 1 
7 2 0 0 0 0 
0 3 0 0 0 0 
1 3 34 165 3 1 
2 3 34 165 3 1 
3 3 163 35 56 1 
4 3 34 165 3 1 
5 3 163 35 56 1 
6 3 34 165 3 1 
7 3 0 0 0 0 
0 4 158 130 23 1 
1 4 158 130 23 1 
2 4 158 130 23 1 
3 4 34 165 3 1 
4 4 34 165 3 1 
5 4 34 165 3 1 
6 4 0 0 0 0 
7 4 127 127 127 0 
0 5 0 0 0 0 
1 5 121 126 116 1 
2 5 0 0 0 0 
3 5 240 240 240 1 
4 5 0 0 0 0 
5 5 240 240 240 1 
6 5 0 0 0 0 
7 5 0 0 0 0 
0 6 0 0 0 0 
1 6 121 126 116 1 
2 6 0 0 0 0 
3 6 0 0 0 0 
4 6 0 0 0 0 
5 6 0 0 0 0 
6 6 0 0 0 0 
7 6 0 0 0 0 
0 7 0 0 0 0 
1 7 121 126 116 1 
2 7 127 127 127 0 
3 7 127 127 127 0 
4 7 127 127 127 0 
5 7 127 127 127 0 
6 7 127 127 127 0 
7 7 127 127 127 0 
