0 0 0 0 0 0 
0 1 195 3 28 1 
0 2 218 155 5 1 
0 3 127 127 127 0 
0 4 127 127 127 0 
0 5 127 127 127 0 
0 6 127 127 127 0 
0 7 127 127 127 0 
1 0 127 127 127 0 
1 1 127 127 127 0 
1 2 103 27 84 1 
1 3 103 27 84 1 
1 4 103 27 84 1 
1 5 127 127 127 0 
1 6 127 127 127 0 
1 7 127 127 127 0 
2 0 0 0 0 0 
2 1 195 3 28 1 
2 2 43 18 191 1 
2 3 103 27 84 1 
2 4 103 27 84 1 
2 5 43 18 191 1 
2 6 195 3 28 1 
2 7 0 0 0 0 
3 0 0 0 0 0 
3 1 0 0 0 0 
3 2 103 27 84 1 
3 3 43 18 191 1 
3 4 43 18 191 1 
3 5 103 27 84 1 
3 6 0 0 0 0 
3 7 0 0 0 0 
4 0 127 127 127 0 
4 1 127 127 127 0 
4 2 103 27 84 1 
4 3 103 27 84 1 
4 4 103 27 84 1 
4 5 103 27 84 1 
4 6 103 27 84 1 
4 7 127 127 127 0 
5 0 127 127 127 0 
5 1 147 109 175 1 
5 2 103 27 84 1 
5 3 244 1 26 1 
5 4 105 79 214 1 
5 5 244 1 26 1 
5 6 103 27 84 1 
5 7 147 109 175 1 
6 0 147 109 175 1 
6 1 127 127 127 0 
6 2 127 127 127 0 
6 3 103 27 84 1 
6 4 105 79 214 1 
6 5 103 27 84 1 
6 6 127 127 127 0 
6 7 147 109 175 1 
7 0 147 109 175 1 
7 1 127 127 127 0 
7 2 127 127 127 0 
7 3 240 240 240 1 
7 4 127 127 127 0 
7 5 240 240 240 1 
7 6 127 127 127 0 
7 7 147 109 175 1 
