0 0 0 0 0 0 
0 1 195 3 28 1 
0 2 218 155 5 1 
0 3 127 127 127 0 
0 4 127 127 127 0 
0 5 127 127 127 0 
0 6 127 127 127 0 
0 7 127 127 127 0 
1 0 127 127 127 0 
1 1 127 127 127 0 
1 2 65 6 44 1 
1 3 65 6 44 1 
1 4 65 6 44 1 
1 5 127 127 127 0 
1 6 127 127 127 0 
1 7 127 127 127 0 
2 0 0 0 0 0 
2 1 195 3 28 1 
2 2 18 29 143 1 
2 3 65 6 44 1 
2 4 65 6 44 1 
2 5 43 18 191 1 
2 6 18 29 143 1 
2 7 0 0 0 0 
3 0 0 0 0 0 
3 1 0 0 0 0 
3 2 65 6 44 1 
3 3 18 29 143 1 
3 4 18 29 143 1 
3 5 65 6 44 1 
3 6 0 0 0 0 
3 7 0 0 0 0 
4 0 127 127 127 0 
4 1 127 127 127 0 
4 2 65 6 44 1 
4 3 65 6 44 1 
4 4 65 6 44 1 
4 5 65 6 44 1 
4 6 65 6 44 1 
4 7 127 127 127 0 
5 0 127 127 127 0 
5 1 147 109 175 1 
5 2 65 6 44 1 
5 3 244 1 26 1 
5 4 105 79 214 1 
5 5 65 6 44 1 
5 6 65 6 44 1 
5 7 195 3 28 1 
6 0 147 109 175 1 
6 1 127 127 127 0 
6 2 127 127 127 0 
6 3 65 6 44 1 
6 4 105 79 214 1 
6 5 65 6 44 1 
6 6 127 127 127 0 
6 7 0 0 0 0 
7 0 147 109 175 1 
7 1 127 127 127 0 
7 2 127 127 127 0 
7 3 240 240 240 1 
7 4 127 127 127 0 
7 5 0 0 0 0 
7 6 127 127 127 0 
7 7 0 0 0 0 
