0 0 127 127 127 0 
0 1 0 0 0 0 
0 2 228 195 96 1 
0 3 228 195 96 1 
0 4 228 195 96 1 
0 5 228 195 96 1 
0 6 127 127 127 0 
0 7 127 127 127 0 
1 0 127 127 127 0 
1 1 228 195 96 1 
1 2 231 2 79 1 
1 3 231 2 79 1 
1 4 210 56 93 1 
1 5 231 2 79 1 
1 6 228 195 96 1 
1 7 0 0 0 0 
2 0 228 195 96 1 
2 1 231 2 79 1 
2 2 210 56 93 1 
2 3 207 109 11 1 
2 4 231 2 79 1 
2 5 210 56 93 1 
2 6 231 2 79 1 
2 7 228 195 96 1 
3 0 228 195 96 1 
3 1 231 2 79 1 
3 2 231 2 79 1 
3 3 210 56 93 1 
3 4 207 109 11 1 
3 5 231 2 79 1 
3 6 207 109 11 1 
3 7 228 195 96 1 
4 0 228 195 96 1 
4 1 210 56 93 1 
4 2 207 109 11 1 
4 3 231 2 79 1 
4 4 231 2 79 1 
4 5 231 2 79 1 
4 6 207 109 11 1 
4 7 228 195 96 1 
5 0 228 195 96 1 
5 1 231 2 79 1 
5 2 210 56 93 1 
5 3 207 109 11 1 
5 4 231 2 79 1 
5 5 210 56 93 1 
5 6 231 2 79 1 
5 7 228 195 96 1 
6 0 0 0 0 0 
6 1 228 195 96 1 
6 2 231 2 79 1 
6 3 210 56 93 1 
6 4 231 2 79 1 
6 5 231 2 79 1 
6 6 228 195 96 1 
6 7 0 0 0 0 
7 0 0 0 0 0 
7 1 0 0 0 0 
7 2 228 195 96 1 
7 3 228 195 96 1 
7 4 228 195 96 1 
7 5 228 195 96 1 
7 6 0 0 0 0 
7 7 0 0 0 0 
