0 0 127 127 127 0 
0 1 8 8 8 1 
0 2 8 8 8 1 
0 3 127 127 127 0 
0 4 127 127 127 0 
0 5 8 8 8 1 
0 6 8 8 8 1 
0 7 127 127 127 0 
1 0 8 8 8 1 
1 1 201 1 34 0 
1 2 201 1 34 0 
1 3 8 8 8 1 
1 4 8 8 8 1 
1 5 211 34 137 1 
1 6 211 34 137 1 
1 7 8 8 8 1 
2 0 8 8 8 1 
2 1 201 1 34 1 
2 2 201 1 34 1 
2 3 201 1 34 1 
2 4 201 1 34 1 
2 5 201 1 34 1 
2 6 211 34 137 1 
2 7 8 8 8 1 
3 0 8 8 8 1 
3 1 149 12 242 1 
3 2 201 1 34 1 
3 3 201 1 34 1 
3 4 201 1 34 1 
3 5 201 1 34 1 
3 6 201 1 34 1 
3 7 8 8 8 1 
4 0 127 127 127 0 
4 1 8 8 8 1 
4 2 149 12 242 0 
4 3 201 1 34 1 
4 4 201 1 34 1 
4 5 201 1 34 1 
4 6 8 8 8 1 
4 7 127 127 127 0 
5 0 127 127 127 0 
5 1 127 127 127 0 
5 2 8 8 8 1 
5 3 149 12 242 1 
5 4 201 1 34 1 
5 5 8 8 8 1 
5 6 127 127 127 0 
5 7 127 127 127 0 
6 0 127 127 127 0 
6 1 127 127 127 0 
6 2 127 127 127 0 
6 3 8 8 8 1 
6 4 8 8 8 1 
6 5 127 127 127 0 
6 6 127 127 127 0 
6 7 127 127 127 0 
7 0 127 127 127 0 
7 1 127 127 127 0 
7 2 127 127 127 0 
7 3 127 127 127 0 
7 4 127 127 127 0 
7 5 127 127 127 0 
7 6 127 127 127 0 
7 7 127 127 127 0 
